,STNAME,STATE,COUNTY,CTYNAME,GEO,TOT_POP,prop_male,prop_female,prop_white,prop_black,prop_amin,prop_asian,prop_na,prop_two,prop_nohis,prop_his
540,Georgia,13,309,Wheeler County,05000US13309,8017,64.94948235,35.05051765,60.3966571,38.04415617,0.099787951,0.249469877,0.037420481,1.17250842,94.62392416,5.376075839
541,Georgia,13,311,White County,05000US13311,28825,48.98872507,51.01127493,95.26452732,2.008673027,0.572419775,0.516912402,0.065915004,1.571552472,96.83607979,3.163920208
542,Georgia,13,313,Whitfield County,05000US13313,104698,49.77841028,50.22158972,90.82312938,4.345832776,1.372519055,1.582647233,0.205352538,1.670519017,65.29446599,34.70553401
543,Georgia,13,315,Wilcox County,05000US13315,8867,59.46768918,40.53231082,63.05402053,34.54381414,0.293222059,0.654110748,0.011277772,1.443554754,95.27461374,4.725386264
544,Georgia,13,317,Wilkes County,05000US13317,9822,47.81103645,52.18896355,55.13133781,41.83465689,0.254530645,0.92649155,0.010181226,1.842801873,95.18428019,4.815719813
545,Georgia,13,319,Wilkinson County,05000US13319,9048,47.97745358,52.02254642,58.66489832,38.80415561,0.486295314,0.552608311,0.033156499,1.458885942,97.15959328,2.84040672
546,Georgia,13,321,Worth County,05000US13321,20719,48.15386843,51.84613157,69.38076162,28.28804479,0.361986582,0.641922873,0.096529755,1.23075438,97.83290699,2.167093006
547,Hawaii,15,1,Hawaii County,05000US15001,198681,49.69373015,50.30626985,34.05559666,0.776621821,0.558684524,21.59189857,13.10996019,29.90723824,87.38681605,12.61318395
548,Hawaii,15,3,Honolulu County,05000US15003,992761,50.45262656,49.54737344,22.25137772,2.785463974,0.324347955,42.90166515,9.554061854,22.18308334,90.17044384,9.829556157
549,Hawaii,15,5,Kalawao County,05000US15005,88,47.72727273,52.27272727,27.27272727,0,0,9.090909091,47.72727273,15.90909091,98.86363636,1.136363636
550,Hawaii,15,7,Kauai County,05000US15007,71769,49.5966225,50.4033775,33.20653764,0.587997603,0.473742145,31.45090499,9.21289136,25.06792626,89.04958966,10.95041034
551,Hawaii,15,9,Maui County,05000US15009,165384,49.91716248,50.08283752,35.03422338,0.734653896,0.554467179,29.04089876,10.97929667,23.65646012,88.76856286,11.23143714
552,Idaho,16,1,Ada County,05000US16001,444269,50.06831447,49.93168553,92.13944705,1.310692396,0.815947095,2.71592211,0.227339742,2.79065161,91.96387774,8.036122259
553,Idaho,16,3,Adams County,05000US16003,3949,51.73461636,48.26538364,95.44188402,0.329197265,1.291466194,0.531780198,0.0759686,2.329703722,96.63205875,3.367941251
554,Idaho,16,5,Bannock County,05000US16005,84379,49.83585963,50.16414037,91.28100594,0.950473459,3.77345074,1.442301995,0.285616089,2.267151779,91.50143993,8.498560068
555,Idaho,16,7,Bear Lake County,05000US16007,5942,49.57926624,50.42073376,97.15583978,0.319757657,0.85829687,0.622685964,0.033658701,1.009761023,95.7926624,4.207337597
556,Idaho,16,9,Benewah County,05000US16009,9022,50.55420084,49.44579916,86.6437597,0.38794059,8.678785192,0.310352472,0.088672135,3.890489914,96.55287076,3.44712924
557,Idaho,16,11,Bingham County,05000US16011,45255,50.08286377,49.91713623,88.97359408,0.56568335,7.521820793,0.939122749,0.165727544,1.834051486,82.02187604,17.97812396
558,Idaho,16,13,Blaine County,05000US16013,21741,50.88542385,49.11457615,95.08762246,0.423163608,1.770847707,1.085506646,0.160986155,1.471873419,78.4278552,21.5721448
559,Idaho,16,15,Boise County,05000US16015,7088,51.98927765,48.01072235,95.21726862,0.465575621,1.227426637,0.59255079,0.338600451,2.158577878,95.753386,4.246613995
560,Idaho,16,17,Bonner County,05000US16017,42343,49.90907588,50.09092412,95.9946154,0.283399854,0.869092884,0.635288005,0.125168269,2.092435586,97.09987483,2.900125168
561,Idaho,16,19,Bonneville County,05000US16019,112025,49.7487168,50.2512832,94.79848248,0.691809864,1.286320018,1.006025441,0.133006025,2.08435617,87.12340995,12.87659005
562,Idaho,16,21,Boundary County,05000US16021,11650,50.10300429,49.89699571,94.70386266,0.489270386,2.025751073,0.703862661,0.060085837,2.017167382,94.88412017,5.115879828
563,Idaho,16,23,Butte County,05000US16023,2573,51.10765643,48.89234357,95.91916051,0.427516518,1.049358725,0.310921104,0.19432569,2.09871745,95.41391372,4.586086281
564,Idaho,16,25,Camas County,05000US16025,1084,51.84501845,48.15498155,93.63468635,0.36900369,1.47601476,0.461254613,0.092250923,3.966789668,92.89667897,7.103321033
565,Idaho,16,27,Canyon County,05000US16027,211111,49.49576289,50.50423711,93.47736499,0.817579378,1.739369337,1.023158433,0.318789641,2.623738223,74.86914467,25.13085533
566,Idaho,16,29,Caribou County,05000US16029,6906,50.7674486,49.2325514,96.93020562,0.13032146,0.825369244,0.46336519,0.188242108,1.46249638,94.55545902,5.444540979
567,Idaho,16,31,Cassia County,05000US16031,23462,51.03997954,48.96002046,95.03878612,0.677691586,1.559969312,0.7586736,0.298354786,1.666524593,72.67496377,27.32503623
568,Idaho,16,33,Clark County,05000US16033,854,53.39578454,46.60421546,93.20843091,1.053864169,2.693208431,1.053864169,0.234192037,1.756440281,57.14285714,42.85714286
569,Idaho,16,35,Clearwater County,05000US16035,8555,54.97369959,45.02630041,93.88661601,0.596142607,2.372881356,0.736411455,0.175336061,2.232612507,95.88544711,4.114552893
570,Idaho,16,37,Custer County,05000US16037,4109,51.37503042,48.62496958,96.22779265,0.462399611,0.827451935,0.365052324,0.073010465,2.044293015,95.59503529,4.404964712
571,Idaho,16,39,Elmore County,05000US16039,26090,52.22690686,47.77309314,87.39363741,3.434266002,1.644308164,3.530088156,0.398620161,3.599080107,83.56841702,16.43158298
572,Idaho,16,41,Franklin County,05000US16041,13347,51.01520941,48.98479059,97.19037986,0.262231213,0.899078445,0.187308009,0.074923204,1.386079269,93.27938863,6.720611373
573,Idaho,16,43,Fremont County,05000US16043,12888,52.11824953,47.88175047,96.16697703,0.837988827,1.094040968,0.287088765,0.139664804,1.474239603,87.5698324,12.4301676
574,Idaho,16,45,Gem County,05000US16045,16979,49.96171742,50.03828258,95.47087579,0.241474763,1.054243477,0.877554626,0.170799223,2.185052123,91.56016255,8.439837446
575,Idaho,16,47,Gooding County,05000US16047,15094,51.21902743,48.78097257,94.51437657,0.536637074,2.040545912,0.748641844,0.238505366,1.921293229,71.12760037,28.87239963
576,Idaho,16,49,Idaho County,05000US16049,16228,52.50184866,47.49815134,93.67143209,0.511461671,3.136554104,0.579245748,0.067784077,2.033522307,96.66009367,3.339906335
577,Idaho,16,51,Jefferson County,05000US16051,27807,50.64911713,49.35088287,96.00460316,0.384795195,1.377351027,0.507066566,0.143848671,1.582335383,89.34440968,10.65559032
578,Idaho,16,53,Jerome County,05000US16053,23257,50.83630735,49.16369265,94.95635723,0.66216623,2.205787505,0.507374124,0.197789913,1.470525003,65.30506944,34.69493056
579,Idaho,16,55,Kootenai County,05000US16055,153144,49.31241185,50.68758815,94.64425639,0.400276864,1.416314057,0.9069895,0.126678159,2.505485034,95.52316774,4.476832262
580,Idaho,16,57,Latah County,05000US16057,38792,51.33790472,48.66209528,92.93411013,0.979583419,0.765621778,2.441224995,0.154671066,2.724788616,95.68983296,4.310167045
581,Idaho,16,59,Lemhi County,05000US16059,7732,50.65959648,49.34040352,95.92602173,0.362131402,1.151060528,0.491464046,0.025866529,2.043455768,96.76668391,3.233316089
582,Idaho,16,61,Lewis County,05000US16061,3843,50.24720271,49.75279729,88.1342701,0.676554775,6.687483737,0.6245121,0.234192037,3.64298725,95.52432995,4.475670049
583,Idaho,16,63,Lincoln County,05000US16063,5267,51.8701348,48.1298652,95.40535409,0.588570344,1.57584963,0.512625783,0.151889121,1.765711031,70.19176002,29.80823998
584,Idaho,16,65,Madison County,05000US16065,38781,50.33392641,49.66607359,95.51326681,0.706531549,0.497666383,1.193883603,0.324901369,1.76375029,92.65104046,7.348959542
585,Idaho,16,67,Minidoka County,05000US16067,20583,50.36680756,49.63319244,94.59748336,0.767623767,2.273721032,0.539279988,0.048583783,1.77330807,65.12170238,34.87829762
586,Idaho,16,69,Nez Perce County,05000US16069,40096,49.48623304,50.51376696,89.86931365,0.53122506,6.038008779,0.9028332,0.117218675,2.541400638,96.21159218,3.788407821
587,Idaho,16,71,Oneida County,05000US16071,4321,50.03471419,49.96528581,97.4311502,0.300856283,0.647998149,0.578569776,0.069428373,0.971997223,95.48715575,4.512844249
588,Idaho,16,73,Owyhee County,05000US16073,11363,50.92845199,49.07154801,91.63073132,0.880049283,4.585056763,0.721640412,0.176009857,2.006512365,73.29050427,26.70949573
589,Idaho,16,75,Payette County,05000US16075,22920,49.94328098,50.05671902,94.07068063,0.488656195,1.797556719,1.034031414,0.104712042,2.504363002,82.491274,17.508726
590,Idaho,16,77,Power County,05000US16077,7661,50.73750163,49.26249837,92.79467432,1.005090719,3.446025323,0.48296567,0.182743767,2.088500196,66.17934995,33.82065005
591,Idaho,16,79,Shoshone County,05000US16079,12413,50.29404656,49.70595344,94.3688069,0.435027793,1.748167244,0.668653831,0.193345686,2.58599855,96.38282446,3.617175542
592,Idaho,16,81,Teton County,05000US16081,11086,52.37236154,47.62763846,96.87894642,0.378856215,0.856936677,0.523182392,0.189428108,1.172650189,83.40248963,16.59751037
593,Idaho,16,83,Twin Falls County,05000US16083,83536,49.24703122,50.75296878,94.17616357,0.709873587,1.274899445,1.704654281,0.248994446,1.885414672,83.91950776,16.08049224
594,Idaho,16,85,Valley County,05000US16085,10417,51.68474609,48.31525391,96.40971489,0.23999232,1.055966209,0.508783719,0.076797542,1.70874532,95.34414899,4.655851013
595,Idaho,16,87,Washington County,05000US16087,10064,49.84101749,50.15898251,94.64427663,0.447138315,1.52027027,1.132750397,0.158982512,2.096581876,82.6709062,17.3290938
596,Illinois,17,1,Adams County,05000US17001,66673,49.07233813,50.92766187,93.11115444,3.865132812,0.274473925,0.847419495,0.031497008,1.870322319,98.45514676,1.544853239
597,Illinois,17,3,Alexander County,05000US17003,6491,48.31304884,51.68695116,63.90386689,33.07656756,0.462178401,0.200277307,0.154059467,2.203050377,98.13588045,1.86411955
598,Illinois,17,5,Bond County,05000US17005,16841,52.43750371,47.56249629,90.76064367,6.484175524,0.647229974,0.694733092,0.035627338,1.377590404,96.45507986,3.544920135
599,Illinois,17,7,Boone County,05000US17007,53562,49.92905418,50.07094582,93.10331952,2.593256413,0.716926179,1.331167619,0.097083753,2.158246518,78.59116538,21.40883462
600,Illinois,17,9,Brown County,05000US17009,6744,64.9911032,35.0088968,78.26215896,19.3801898,1.230723606,0.341043891,0.029655991,0.756227758,93.56465006,6.435349941
601,Illinois,17,11,Bureau County,05000US17011,33433,49.02940209,50.97059791,96.362875,0.930218646,0.436694284,0.876379625,0.038883738,1.354948703,90.9490623,9.050937696
